fact_id,year,subject_id,date,otp,trial,group,marker,side,joint,variable,units,protocol,value_x,value_y,value_z
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,0.1760976803302765
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,0.170311232060194
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,0.1720560246706009
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,0.1951734781265258
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,0.2154505044221878
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,0.2000693182647229
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,0.1414395073056216
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,0.0544129662774505
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,-0.0408931557834152
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,-0.1207763034850357
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,-0.1624957828223707
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,-0.1672756133973598
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,-0.1593373614549636
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,-0.1501953956484793
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,-0.1344397142529487
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,-0.1003540699928994
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,-0.0412589237093923
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,0.0370487244427212
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,0.1152209001779557
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,0.1679742060601713
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,0.1765752840042113
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,0.1370028528571122
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,0.0596786339953541
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,-0.0296596674062315
58F2HOTZ8RPXDTS9429|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Powers,L,Hip,HipPower,W,M,0.0,0.0,-0.0824627056717872
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,54.607404174804685,-4.161397953033447,-13.64148678779602
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,54.58030632019043,-4.1544468975067135,-14.243435134887696
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,54.5923498916626,-4.121874127388001,-14.217125177383425
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,54.636764984130856,-4.03083215713501,-13.555587005615234
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,54.68086204528809,-3.847468805313112,-12.424651908874512
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,54.66611114501953,-3.5522182226181034,-11.110168380737305
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,54.530131072998046,-3.154053363800049,-9.887810859680176
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,54.2442414855957,-2.6907626724243165,-8.924800033569337
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,53.83200855255127,-2.209184162616729,-8.260217399597169
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,53.34784622192383,-1.7381486058235167,-7.829356527328491
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,52.83817489624023,-1.276261987686157,-7.500997619628906
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,52.31906707763672,-0.8041179323196416,-7.128308544158936
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,51.78119945526123,-0.3119524013996128,-6.611996726989746
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,51.20763664245605,0.1781091171503064,-5.951808967590332
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,50.58312358856201,0.6168959632515906,-5.251080346107483
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,49.88944259643554,0.961357569694519,-4.659823589324951
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,49.10208518981933,1.2059571373462674,-4.288424429893494
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,48.20147972106933,1.380314917564392,-4.150646543502807
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,47.18877544403076,1.5179965794086454,-4.171320152282715
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,46.08667678833008,1.6300020456314088,-4.245653438568115
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,44.92129169464111,1.7044476664066317,-4.30305772781372
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,43.700384368896486,1.725170395374298,-4.328775663375855
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,42.40801612854004,1.6897482812404632,-4.335425906181335
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,41.02018569946289,1.613696517944336,-4.325353336334229
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,39.52500629425049,1.52019602060318,-4.287008762359619
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,37.92962226867676,1.425098204612732,-4.219097318649292
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,36.25290946960449,1.3270666599273682,-4.146359486579895
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,34.514165802001955,1.2057444667816164,-4.114133281707764
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,32.72593204498291,1.029794510602951,-4.171428241729736
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,30.893345069885257,0.7757136523723605,-4.347652626037598
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,29.01854013442993,0.4456824940443034,-4.629626564979554
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,27.107607803344727,0.0671035178005696,-4.953750591278076
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,25.17560134887695,-0.3254626400396234,-5.223648872375489
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,23.243144340515144,-0.7088488167524325,-5.354458503723144
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,21.32701168060303,-1.0781918138265605,-5.322271227836609
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,19.438653564453123,-1.4399209594726563,-5.169267807006836
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,17.594650402069085,-1.7970991790294657,-4.954942054748535
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,15.822694282531742,-2.142580835819244,-4.723487777709962
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,14.152026481628418,-2.4658421754837034,-4.52464560508728
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,12.600430107116695,-2.758532476425171,-4.4220071792602536
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,11.172617559432988,-3.010199410915374,-4.44899817943573
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,9.86716875076294,-3.207180442810058,-4.577203159332275
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,8.680845069885253,-3.34207994222641,-4.745666370391846
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,7.60689685821533,-3.421714124679565,-4.907592182159425
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,6.633073973655703,-3.463624155521393,-5.042302989959716
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,5.745154685974121,-3.4863421010971067,-5.139652843475342
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,4.934010796546935,-3.5024635767936707,-5.188363037109375
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,4.199405422210696,-3.5178791904449462,-5.177827396392822
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,3.549001829624177,-3.536066656112671,-5.106096172332764
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,2.996742486953736,-3.564425468444824,-4.989749908447266
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,2.5613500714302058,-3.6179827547073367,-4.86940004825592
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,2.2616057395935067,-3.716155023574829,-4.79518180847168
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,2.109616091251373,-3.873922877311706,-4.789335260391235
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,2.1081184625625613,-4.095716710090637,-4.817940969467164
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,2.252785015106202,-4.3786646127700815,-4.809801816940308
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,2.5344488430023184,-4.721370029449462,-4.712456512451173
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,2.9398968625068664,-5.127663340568542,-4.531830735206604
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,3.454633464813233,-5.600638284683228,-4.322370853424072
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,4.068649911880491,-6.133509688377378,-4.148756804466248
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,4.783500957489013,-6.707090187072753,-4.0621442794799805
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,5.619540071487427,-7.296647868156433,-4.106474170684814
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,6.62122895240784,-7.88160779953003,-4.329170236587525
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,7.8550017499923666,-8.4487753868103,-4.762487254142759
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,9.394331245422364,-8.986117210388183,-5.379309539794922
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,11.294938135147085,-9.472099113464353,-6.070297574996944
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,13.57187650680543,-9.867872581481937,-6.684197130203248
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,16.188972043991082,-10.117613649368286,-7.112756752967834
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,19.06400520324705,-10.15828369140625,-7.348858261108398
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,22.087870998382577,-9.935605001449584,-7.470013279914856
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,25.15011100769042,-9.420778369903566,-7.573600006103515
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,28.158820056915303,-8.622222366333002,-7.722449436187746
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,31.048852691650392,-7.587570705413817,-7.926433639526367
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,33.78216770172118,-6.394792613983159,-8.14959729194641
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,36.344269485473646,-5.136586618423456,-8.32939064025879
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,38.7365779876709,-3.9050371646881104,-8.401912212371826
5P58KBBG5245W6ABDL2|2016-10-27,2016,3651LSQER01J3K9A1M397K6PD5JMBHF40QDQI7H3QQXUUNSYW2,2016-10-27,SIN_OTP,1,POINT,Angles,R,Hip,HipAngles,deg,M,40.96726196289062,-2.7822840690612844,-8.325133171081545
